State,StateCode,Municipality,MunicipalityCode,Locality,Schools,Students,StudentsFemale,StudentsMale,Teachers
AGUASCALIENTES,1,TEPEZALÁ,009,LA VICTORIA,3,186,88,98,8
AGUASCALIENTES,1,TEPEZALÁ,009,LOS ALAMITOS,4,370,185,185,18
AGUASCALIENTES,1,TEPEZALÁ,009,MESILLAS,4,214,115,99,10
AGUASCALIENTES,1,TEPEZALÁ,009,OJO DE AGUA DE LOS MONTES,4,298,141,157,13
AGUASCALIENTES,1,TEPEZALÁ,009,PUERTO DE LA CONCEPCIÓN,4,150,72,78,8
AGUASCALIENTES,1,TEPEZALÁ,009,SAN ANTONIO,5,1378,718,660,56
AGUASCALIENTES,1,TEPEZALÁ,009,TEPEZALÁ,7,1485,721,764,80
AGUASCALIENTES,1,EL LLANO,010,EL COPETILLO,2,14,8,6,2
AGUASCALIENTES,1,EL LLANO,010,EL COPETILLO (EL MOQUETE),2,38,22,16,2
AGUASCALIENTES,1,EL LLANO,010,EL MILAGRO,2,19,12,7,2
AGUASCALIENTES,1,EL LLANO,010,EL NOVILLO,4,260,118,142,13
AGUASCALIENTES,1,EL LLANO,010,EL PUERTECITO,2,37,14,23,2
AGUASCALIENTES,1,EL LLANO,010,EL RETOÑO,4,1276,577,699,127
AGUASCALIENTES,1,EL LLANO,010,EL TERREMOTO,3,94,44,50,8
AGUASCALIENTES,1,EL LLANO,010,EL TILDÍO,4,223,116,107,11
AGUASCALIENTES,1,EL LLANO,010,FRANCISCO SARABIA (LA REFORMA),3,201,103,98,8
AGUASCALIENTES,1,EL LLANO,010,LA FRONTERA,3,33,15,18,3
AGUASCALIENTES,1,EL LLANO,010,LA LUCITA,1,18,10,8,2
AGUASCALIENTES,1,EL LLANO,010,LA LUZ,4,201,100,101,10
AGUASCALIENTES,1,EL LLANO,010,LA TINAJA,4,211,114,97,10
AGUASCALIENTES,1,EL LLANO,010,LA UNIÓN (LA PAZ),4,81,34,47,4
AGUASCALIENTES,1,EL LLANO,010,LICENCIADO JESÚS TERÁN (EL MUERTO),4,358,163,195,15
AGUASCALIENTES,1,EL LLANO,010,LOMAS DEL REFUGIO (LA LOMA),4,429,217,212,16
AGUASCALIENTES,1,EL LLANO,010,LOS CONOS,2,185,84,101,8
AGUASCALIENTES,1,EL LLANO,010,MONTOYA,3,209,106,103,10
AGUASCALIENTES,1,EL LLANO,010,OJO DE AGUA DE CRUCITAS,4,358,183,175,16
AGUASCALIENTES,1,EL LLANO,010,PALO ALTO,9,3223,1618,1605,212
AGUASCALIENTES,1,EL LLANO,010,SAN FRANCISCO DE LOS VIVEROS,4,256,139,117,11
AGUASCALIENTES,1,EL LLANO,010,SAN GERÓNIMO,3,37,23,14,3
AGUASCALIENTES,1,EL LLANO,010,SANDOVALES (SAN MIGUEL DE LOS SANDOVALES),2,35,16,19,2
AGUASCALIENTES,1,EL LLANO,010,SANTA CLARA (LAS MIELERAS),2,101,64,37,4
AGUASCALIENTES,1,EL LLANO,010,SANTA ROSA (EL HUIZACHE),4,324,165,159,14
AGUASCALIENTES,1,EL LLANO,010,TANQUE EL COYOTE (EL COYOTE),1,4,2,2,1
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,AMAPOLAS DEL RÍO,3,95,48,47,6
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,BORROTES,3,94,40,54,5
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,CHICALOTE [ESTACIÓN],2,57,17,40,3
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,EJIDO RANCHO NUEVO,2,67,33,34,4
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,EL CHAPARRAL,2,13,4,9,2
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,EL TEPETATE,3,101,47,54,6
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,EX-VIÑEDOS GUADALUPE,2,517,277,240,15
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,LA CONCEPCIÓN,4,447,230,217,19
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,LA ESCONDIDA (EL SALERO),6,847,427,420,30
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,LA PROVIDENCIA,2,139,66,73,5
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,LA RIBERA [FRACCIONAMIENTO],9,2460,1212,1248,123
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,LORETITO (CHARCO DEL TORO),3,326,147,179,12
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,MACARIO J. GÓMEZ [COLONIA],7,839,417,422,28
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,MEDIO KILO,1,87,39,48,6
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,PASEOS DE LA PROVIDENCIA [FRACCIONAMIENTO],4,777,367,410,92
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,PUERTECITO DE LA VIRGEN,9,2125,1046,1079,77
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,SAN FRANCISCO DE LOS ROMO,24,6875,3504,3371,396
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,URBIVILLA DEL VERGEL [FRACCIONAMIENTO],4,970,493,477,32
AGUASCALIENTES,1,SAN FRANCISCO DE LOS ROMO,011,VIÑEDOS RIVIER,8,343,174,169,40
AGUASCALIENTES,1,ENCARNACIÓN DE DÍAZ,035,EL CODO,2,22,11,11,2
AGUASCALIENTES,1,LAGOS DE MORENO,053,SAN ANTONIO DE PADUA,2,45,22,23,3
AGUASCALIENTES,1,OJUELOS DE JALISCO,064,PEDREGAL DE SAN ÁNGEL,2,182,90,92,8
BAJA CALIFORNIA,2,ENSENADA,001,ALFREDO V. BONFIL,3,53,28,25,4
BAJA CALIFORNIA,2,ENSENADA,001,AMPLIACIÓN EL PORVENIR,2,4,2,2,1
BAJA CALIFORNIA,2,ENSENADA,001,ARROYO DE LEÓN (EJIDO KILIWAS),2,7,2,5,2
BAJA CALIFORNIA,2,ENSENADA,001,ARTÍCULO CIENTO QUINCE,4,289,134,155,14
BAJA CALIFORNIA,2,ENSENADA,001,COLINAS DEL PEDREGAL,1,4,2,2,1
BAJA CALIFORNIA,2,ENSENADA,001,COLONIA ESPERANZA (CAÑÓN SAN CARLOS),3,75,41,34,4
BAJA CALIFORNIA,2,ENSENADA,001,COLONIA GÓMEZ MORÍN,4,386,173,213,16
BAJA CALIFORNIA,2,ENSENADA,001,COLONIA MÉXICO [PARCELA NÚMERO DIEZ],2,6,2,4,2
BAJA CALIFORNIA,2,ENSENADA,001,COMUNIDAD INDÍGENA DE SANTA CATARINA,3,57,25,32,4
BAJA CALIFORNIA,2,ENSENADA,001,CORONEL ESTEBAN CANTÚ,3,201,110,91,10
BAJA CALIFORNIA,2,ENSENADA,001,DÍAZ [RANCHO],1,1191,652,539,94
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO 27 DE ENERO,3,35,14,21,3
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO BENITO JUÁREZ,3,38,18,20,3
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO EL AJUSCO,6,267,121,146,15
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO ERÉNDIRA,3,314,144,170,15
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO FRANCISCO R. SERRANO (VALLE SAN MATÍAS),3,97,45,52,4
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO IGNACIO LÓPEZ RAYÓN (LOS OLIVOS),2,5,2,3,2
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO NACIONALISTA,1,49,21,28,2
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO PUNTA COLNETT (PUNTA COLONET),9,916,464,452,45
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO RODOLFO SÁNCHEZ TABOADA (EL CALVARIO),4,101,47,54,7
BAJA CALIFORNIA,2,ENSENADA,001,EJIDO SANTA ROSA,2,16,8,8,1
BAJA CALIFORNIA,2,ENSENADA,001,EL BARRIL (LA ROCA) [CENTRO DE REHABILITACIÓN],1,5,3,2,1
BAJA CALIFORNIA,2,ENSENADA,001,EL CHOYAL,3,13,5,8,3
BAJA CALIFORNIA,2,ENSENADA,001,EL CONSUELO,1,13,5,8,1
BAJA CALIFORNIA,2,ENSENADA,001,EL CORONEL,3,59,27,32,4
BAJA CALIFORNIA,2,ENSENADA,001,EL PORVENIR (GUADALUPE),4,777,410,367,49
BAJA CALIFORNIA,2,ENSENADA,001,EL REFUGIO,3,8,4,4,3
BAJA CALIFORNIA,2,ENSENADA,001,EL RINCÓN DEL VELADERO,3,48,22,26,3
BAJA CALIFORNIA,2,ENSENADA,001,EL SALITRAL,2,125,61,64,5
BAJA CALIFORNIA,2,ENSENADA,001,EL SAUZAL DE RODRÍGUEZ,13,3322,1630,1692,272
BAJA CALIFORNIA,2,ENSENADA,001,EL TULE,3,44,27,17,2
BAJA CALIFORNIA,2,ENSENADA,001,EL VELADERO (EJIDO NACIONALISTA),3,73,32,41,3
BAJA CALIFORNIA,2,ENSENADA,001,EL VERGELITO,2,63,24,39,2
BAJA CALIFORNIA,2,ENSENADA,001,ENSENADA,407,89939,46099,43840,6607
BAJA CALIFORNIA,2,ENSENADA,001,ESCORPIÓN [CENTRO RECREATIVO],3,345,157,188,16
BAJA CALIFORNIA,2,ENSENADA,001,FAMILIA HIRATA,1,127,75,52,6
BAJA CALIFORNIA,2,ENSENADA,001,FRANCISCO ZARCO (VALLE DE GUADALUPE),5,870,447,423,39
BAJA CALIFORNIA,2,ENSENADA,001,HACIENDA SAN CARLOS,1,2,0,2,1
BAJA CALIFORNIA,2,ENSENADA,001,HÉROES DE LA INDEPENDENCIA (LLANO COLORADO),3,158,86,72,11
BAJA CALIFORNIA,2,ENSENADA,001,IGNACIO ZARAGOZA,3,32,13,19,2
BAJA CALIFORNIA,2,ENSENADA,001,ISLA DE CEDROS,6,424,214,210,44
BAJA CALIFORNIA,2,ENSENADA,001,LA ESCONDIDA,2,82,39,43,3
BAJA CALIFORNIA,2,ENSENADA,001,LA HUERTA,2,55,29,26,3
BAJA CALIFORNIA,2,ENSENADA,001,LA HUERTA (EJIDO NACIONALISTA),1,65,32,33,3
BAJA CALIFORNIA,2,ENSENADA,001,LA MISIÓN,4,604,305,299,27
BAJA CALIFORNIA,2,ENSENADA,001,LA PROVIDENCIA,3,532,264,268,21
BAJA CALIFORNIA,2,ENSENADA,001,LAS BRISAS,4,205,108,97,12
BAJA CALIFORNIA,2,ENSENADA,001,LAS DELICIAS (FAMILIA BAÑAGAS),1,3,0,3,1
BAJA CALIFORNIA,2,ENSENADA,001,LÁZARO CÁRDENAS (VALLE DE LA TRINIDAD),4,572,272,300,24
BAJA CALIFORNIA,2,ENSENADA,001,LEYES DE REFORMA (EL RODEO),1,20,5,15,1
BAJA CALIFORNIA,2,ENSENADA,001,LICENCIADO GUSTAVO DÍAZ ORDAZ,3,429,201,228,13
BAJA CALIFORNIA,2,ENSENADA,001,LOS ARBOLITOS,2,347,156,191,14
BAJA CALIFORNIA,2,ENSENADA,001,LOS PINOS,1,64,30,34,2
BAJA CALIFORNIA,2,ENSENADA,001,NUEVO CENTRO DE POBLACIÓN EJIDAL EL PÍPILA,2,31,18,13,2
BAJA CALIFORNIA,2,ENSENADA,001,OJO DE AGUA,2,171,84,87,8
BAJA CALIFORNIA,2,ENSENADA,001,PARCELA NÚMERO CIENTO OCHENTA Y SIETE (EJIDO NACIONALISTA),1,34,15,19,2
BAJA CALIFORNIA,2,ENSENADA,001,PARCELA NÚMERO DOSCIENTOS TREINTA Y UNO (RANCHO EL REFUGIO DEL VIEJO),3,235,111,124,9
BAJA CALIFORNIA,2,ENSENADA,001,POBLADO HÉROES DE CHAPULTEPEC,2,273,151,122,11
BAJA CALIFORNIA,2,ENSENADA,001,POBLADO PUERTA TRAMPA,3,66,34,32,4
BAJA CALIFORNIA,2,ENSENADA,001,POCITOS (VALLE DE LA TRINIDAD),2,384,194,190,17
BAJA CALIFORNIA,2,ENSENADA,001,PUNTA CLARA,2,14,9,5,2
BAJA CALIFORNIA,2,ENSENADA,001,RANCHO BELLAVISTA,2,42,20,22,2
BAJA CALIFORNIA,2,ENSENADA,001,RANCHO CAÑÓN BUENA VISTA (EL ZORRILLO),11,1961,981,980,83
BAJA CALIFORNIA,2,ENSENADA,001,RANCHO LLAMAS,1,4,2,2,1
BAJA CALIFORNIA,2,ENSENADA,001,REAL DEL CASTILLO NUEVO (OJOS NEGROS),6,906,438,468,42
BAJA CALIFORNIA,2,ENSENADA,001,REAL DEL CASTILLO VIEJO,2,181,99,82,8
BAJA CALIFORNIA,2,ENSENADA,001,RODOLFO SÁNCHEZ TABOADA (MANEADERO),41,7710,3839,3871,344
BAJA CALIFORNIA,2,ENSENADA,001,SAN ANTONIO NECUA (CAÑADA DE LOS ENCINOS),4,65,31,34,6
BAJA CALIFORNIA,2,ENSENADA,001,SAN CARLOS (EJIDO NACIONALISTA),3,306,155,151,11
BAJA CALIFORNIA,2,ENSENADA,001,SAN FRANCISCO,1,12,6,6,1
BAJA CALIFORNIA,2,ENSENADA,001,SAN JOSÉ DE LA ZORRA,2,29,15,14,3
BAJA CALIFORNIA,2,ENSENADA,001,SAN MARCOS,2,44,19,25,3
BAJA CALIFORNIA,2,ENSENADA,001,SAN MIGUEL,1,22,9,13,1
BAJA CALIFORNIA,2,ENSENADA,001,SAN VICENTE,5,1130,556,574,54
BAJA CALIFORNIA,2,ENSENADA,001,SANTA JUQUILA [COLONIA],4,165,88,77,7
BAJA CALIFORNIA,2,ENSENADA,001,SANTA MARTHA,4,243,122,121,27
BAJA CALIFORNIA,2,ENSENADA,001,SANTO TOMÁS,1,59,32,27,3
BAJA CALIFORNIA,2,ENSENADA,001,URUAPAN,3,277,144,133,18
BAJA CALIFORNIA,2,ENSENADA,001,VILLA DE JUÁREZ (SAN ANTONIO DE LAS MINAS),5,410,188,222,20
BAJA CALIFORNIA,2,ENSENADA,001,VILLANUEVA MIXTECA,1,4,1,3,1
BAJA CALIFORNIA,2,MEXICALI,002,BENITO JUÁREZ (EJIDO TECOLOTES),6,966,473,493,77
BAJA CALIFORNIA,2,MEXICALI,002,CAMPO DIECINUEVE (EJIDO MORELOS COLONIA EL SUSPIRO),1,75,33,42,2
BAJA CALIFORNIA,2,MEXICALI,002,CAMPO LA CURVA (COLONIA SILVA),1,47,23,24,2
BAJA CALIFORNIA,2,MEXICALI,002,CAMPO LEÓN NÚMERO UNO (ESCUADRÓN DOSCIENTOS UNO),1,47,19,28,3
BAJA CALIFORNIA,2,MEXICALI,002,CENTINELA TERCERA SECCIÓN,2,22,6,16,3
BAJA CALIFORNIA,2,MEXICALI,002,CIUDAD COAHUILA (KILÓMETRO CINCUENTA Y SIETE),10,1535,735,800,86
BAJA CALIFORNIA,2,MEXICALI,002,CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES),26,5882,2947,2935,440
BAJA CALIFORNIA,2,MEXICALI,002,CIUDAD MORELOS (CUERVOS),14,2996,1565,1431,181
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA 4 CERRO PRIETO (RANCHO EL ROA),1,198,100,98,13
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA 5 DE MAYO,2,70,31,39,5
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA AGRÍCOLA BENITO JUÁREZ,5,1063,567,496,145
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA BÓRQUEZ NORTE (LA CANALETA),1,19,10,9,1
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA CALLES,4,2879,1523,1356,81
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA CASTRO,1,22,5,17,1
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA FRANCISCO SANTANA PERALTA,2,126,64,62,7
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA HIDALGO (GONZÁLEZ ORTEGA DOS),1,8,0,8,1
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA JOSÉ MARÍA RODRÍGUEZ MÉRIDA (LA PANGA),2,58,33,25,4
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA LA PUERTA,4,311,155,156,16
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA MARIANA,1,4,2,2,1
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA MARIANO ABASOLO,3,196,103,93,11
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA MIGUEL ALEMÁN,2,34,19,15,2
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA ORIVE DE ALBA (SUME),2,194,99,95,8
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA PACÍFICO,1,26,16,10,2
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA PESCADEROS (CAMPO LA CATORCE),2,64,29,35,4
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA PÓLVORA,2,139,74,65,7
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA SILVA NOROESTE,3,134,58,76,8
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA SILVA SUR (LAS PLAYITAS),2,85,47,38,5
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA VENUSTIANO CARRANZA (LA CARRANZA),3,632,302,330,40
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA VENUSTIANO CARRANZA MARGEN IZQUIERDO (LA CARRANCITA),2,64,31,33,4
BAJA CALIFORNIA,2,MEXICALI,002,COLONIA VILLARREAL,2,58,29,29,4
BAJA CALIFORNIA,2,MEXICALI,002,COMPUERTA LA 24 (COLONIA SILVA),1,12,8,4,1
BAJA CALIFORNIA,2,MEXICALI,002,COMUNIDAD INDÍGENA CUCAPAH EL MAYOR,3,45,26,19,4
BAJA CALIFORNIA,2,MEXICALI,002,DELTA (ESTACIÓN DELTA),8,1015,498,517,59
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO CHIAPAS 1,2,152,61,91,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO CHIAPAS 2,4,352,177,175,16
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO CHIHUAHUA,2,67,30,37,4
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO COLIMA 1,2,248,137,111,9
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO CUCAPAH INDÍGENA,2,147,68,79,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO CUCAPAH MESTIZO,2,61,25,36,4
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO DISTRITO FEDERAL,3,307,128,179,25
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO DOCTOR ALBERTO OVIEDO MOTA (EL INDIVISO),3,144,56,88,11
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO DURANGO,4,396,179,217,45
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO EL CHOROPO (COLONIA COLORADO NÚMERO UNO),2,159,76,83,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO EL MARÍTIMO,2,68,31,37,4
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO GENERAL ÁLVARO OBREGÓN (TIERRAS BLANCAS),2,16,6,10,2
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO GENERAL J. GERTRUDIS GARCÍA SÁNCHEZ,1,25,14,11,1
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO GUADALAJARA,3,103,62,41,12
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO GUANAJUATO,3,379,190,189,30
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO HECHICERA,4,722,371,351,37
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO HERIBERTO JARA SECCIÓN CORONITA,4,125,63,62,9
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO HERMOSILLO,5,1006,511,495,51
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO HIPÓLITO RENTERÍA,2,53,25,28,3
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO IRAPUATO,2,143,65,78,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO JALAPA,2,69,41,28,4
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO JALISCO,2,67,38,29,3
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO JIQUILPAN,2,295,140,155,14
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO LÁZARO CÁRDENAS (LA MOSCA),3,748,389,359,35
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO LICENCIADO ADOLFO LÓPEZ MATEOS,1,32,15,17,2
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO MÉRIDA,3,160,75,85,18
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO MÉXICO,2,112,63,49,5
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO MEZQUITAL,2,156,76,80,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO MIGUEL HIDALGO,2,72,34,38,4
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO MONTERREY (COLONIA BATÁQUEZ),2,107,47,60,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO NETZAHUALCÓYOTL,2,203,110,93,9
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO NUEVO MICHOACÁN DE BAJA CALIFORNIA,1,14,3,11,3
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO PACHUCA,2,289,125,164,14
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO PÁTZCUARO,2,359,188,171,21
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO PLAN DE AYALA,3,468,235,233,36
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO QUINTANA ROO,3,694,390,304,36
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO REPÚBLICA MEXICANA,2,156,80,76,9
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO SALTILLO,4,472,221,251,46
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO SAN LUIS POTOSÍ,2,127,57,70,7
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO SAN LUIS POTOSÍ DOS,2,23,11,12,3
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO SINALOA (ESTACIÓN KASEY),4,819,414,405,44
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO SONORA,3,373,176,197,31
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO SONORA 2 (CAMPOS NUEVOS),1,20,9,11,2
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO TABASCO,3,407,193,214,26
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO TAMAULIPAS (ESTACIÓN CUCAPAH),2,120,67,53,7
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO TEHUANTEPEC (SANTA ROSA),2,195,89,106,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO TEPIC,2,45,22,23,3
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO TLAXCALA,2,110,57,53,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO TOLUCA,2,285,144,141,12
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO TULA,2,37,17,20,3
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO VERACRUZ DOS,3,645,327,318,34
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO VICENTE GUERRERO,2,159,87,72,8
BAJA CALIFORNIA,2,MEXICALI,002,EJIDO YUCATÁN,3,366,172,194,23
BAJA CALIFORNIA,2,MEXICALI,002,EL PIRIHOT (FAMILIA VARGAS),2,60,29,31,5
BAJA CALIFORNIA,2,MEXICALI,002,EL PORVENIR [PRODUCTOS LÁCTEOS],1,136,69,67,6
BAJA CALIFORNIA,2,MEXICALI,002,ELIGIO ESQUIVEL MÉNDEZ (EL CHORIZO),3,24,12,12,3
BAJA CALIFORNIA,2,MEXICALI,002,EMILIANO ZAPATA (COLONIA PROGRESO),1,10,3,7,1
BAJA CALIFORNIA,2,MEXICALI,002,ESTACIÓN PESCADEROS (KILÓMETRO TREINTA Y NUEVE),2,43,20,23,3
BAJA CALIFORNIA,2,MEXICALI,002,FAMILIA ANDRADE,1,65,39,26,4
BAJA CALIFORNIA,2,MEXICALI,002,FAMILIA GONZÁLEZ (EJIDO QUERÉTARO),1,11,3,8,1
BAJA CALIFORNIA,2,MEXICALI,002,FAMILIA RODRÍGUEZ BATALLA (COLONIA COLORADO),1,5,2,3,1
BAJA CALIFORNIA,2,MEXICALI,002,FRANCISCO MURGUÍA (KILÓMETRO CUARENTA Y NUEVE),2,131,59,72,8
BAJA CALIFORNIA,2,MEXICALI,002,GENERAL HERIBERTO JARA,2,40,18,22,3
BAJA CALIFORNIA,2,MEXICALI,002,GONZÁLEZ ORTEGA 1 (COLONIA BAJA CALIFORNIA),3,277,125,152,13
BAJA CALIFORNIA,2,MEXICALI,002,GRANJA ORIENTACIÓN (COLONIA AHUMADA PARCELA CUARENTA),1,13,1,12,4
BAJA CALIFORNIA,2,MEXICALI,002,ISLAS AGRARIAS GRUPO A,8,1621,823,798,116
BAJA CALIFORNIA,2,MEXICALI,002,ISLAS AGRARIAS GRUPO B,3,321,148,173,23
BAJA CALIFORNIA,2,MEXICALI,002,JESÚS SANSÓN FLORES,2,123,60,63,8
BAJA CALIFORNIA,2,MEXICALI,002,JOSÉ LÓPEZ PORTILLO (COLONIA VENUSTIANO CARRANZA),2,79,44,35,6
BAJA CALIFORNIA,2,MEXICALI,002,LA LADRILLERA (COLONIA COLORADO NÚMERO DIEZ),1,180,90,90,6
BAJA CALIFORNIA,2,MEXICALI,002,MESA ARENOSA DE ANDRADE (VILLA ZAPATA),4,236,114,122,12
BAJA CALIFORNIA,2,MEXICALI,002,MEXICALI,843,209798,106047,103751,14456
BAJA CALIFORNIA,2,MEXICALI,002,MICHOACÁN DE OCAMPO,6,808,402,406,41
BAJA CALIFORNIA,2,MEXICALI,002,NACAY (COLONIA SILVA),2,27,18,9,2
BAJA CALIFORNIA,2,MEXICALI,002,NAYARIT LLAMADA,2,162,76,86,8
BAJA CALIFORNIA,2,MEXICALI,002,NUEVO LEÓN,7,2114,1133,981,103
BAJA CALIFORNIA,2,MEXICALI,002,NUEVO MILENIUM,2,102,53,49,4
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO ALFREDO V. BONFIL,2,402,204,198,14
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO FRANCISCO SANTANA PERALTA,1,15,6,9,2
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO JANITZIO,2,143,84,59,7
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO LAS MINITAS,3,68,35,33,5
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO LÁZARO CÁRDENAS (LA VEINTIOCHO),3,547,269,278,22
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO PALO VERDE,2,68,31,37,3
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO PAREDONES,5,466,236,230,22
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO PUENTE TREVIÑO,2,90,42,48,5
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO SOMBRERETE,1,16,6,10,1
BAJA CALIFORNIA,2,MEXICALI,002,POBLADO TORCHOZA,1,13,2,11,1
BAJA CALIFORNIA,2,MEXICALI,002,PROGRESO,15,2491,1251,1240,92
BAJA CALIFORNIA,2,MEXICALI,002,PUEBLA,11,5233,2542,2691,364
BAJA CALIFORNIA,2,MEXICALI,002,RANCHO EL PELIGRO (COLONIA PÓLVORA),2,22,13,9,2
BAJA CALIFORNIA,2,MEXICALI,002,RANCHO FLORES (COLONIA VENUSTIANO CARRANZA),1,3,1,2,1
